category,word,score,Compound,Subjectivity,Stanza,Flair
surprise,mattress,0.216740903428392,0.0,0.0,1.0,POSITIVE
surprise,considering,0.32423437403635996,0.0,0.0,1.0,POSITIVE
surprise,joey,0.32450815911678305,0.0,0.0,1.0,POSITIVE
surprise,pleasant,0.32450815911678305,0.5106,0.9666666666666667,2.0,POSITIVE
surprise,once,0.32468587686592304,0.0,0.0,1.0,POSITIVE
surprise,rey,0.216740903428392,0.0,0.0,1.0,POSITIVE
surprise,collection,0.206378116392846,0.0,0.0,1.0,POSITIVE
surprise,nasa,0.332572718953514,0.0,0.0,1.0,POSITIVE
surprise,jessica,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,visual,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,gather,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,raid,1.0,0.0,0.0,0.0,NEGATIVE
surprise,eyebrow,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,infinite,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,leading,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,incident,1.0,0.0,0.0,1.0,NEGATIVE
surprise,mma,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,glove,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,th,0.195584703461081,0.0,0.0,1.0,POSITIVE
surprise,gift,0.195584703461081,0.4404,0.0,1.0,POSITIVE
surprise,been,0.19500554095183398,0.0,0.0,1.0,POSITIVE
surprise,gold,0.194748932413684,0.0,0.0,1.0,POSITIVE
surprise,sign,0.19442238047269697,0.0,0.0,2.0,POSITIVE
surprise,cologne,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,admin,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,jams,0.19426804757633398,0.0,0.0,1.0,NEGATIVE
surprise,raffle,1.0,0.0,0.0,1.0,POSITIVE
surprise,slide,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,portion,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,creator,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,snapchat,0.347777907131743,0.0,0.0,1.0,POSITIVE
surprise,window,0.34817365939599393,0.0,0.0,1.0,POSITIVE
surprise,oh,0.34817365939599393,0.0,0.0,1.0,POSITIVE
surprise,brighten,0.19426804757633398,0.4404,0.0,1.0,POSITIVE
surprise,smarter,0.19426804757633398,0.4588,0.0,2.0,POSITIVE
surprise,session,0.346634605610091,0.0,0.0,1.0,POSITIVE
surprise,cole,0.347030802128744,0.0,0.0,1.0,POSITIVE
surprise,clue,0.34713749724754306,0.0,0.0,1.0,POSITIVE
surprise,australian,0.347419227070508,0.0,0.0,1.0,POSITIVE
surprise,watchin,0.347724523974116,0.0,0.0,1.0,POSITIVE
surprise,nickname,0.19426804757633398,0.0,0.0,1.0,NEGATIVE
surprise,crocs,0.19426804757633398,0.0,0.0,1.0,NEGATIVE
surprise,missy,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,whatisthis,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,pinky,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,legacy,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,cake,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,coin,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,wierd,0.19739794058526103,0.0,0.0,1.0,NEGATIVE
surprise,vest,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,angeles,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,incendiary,1.0,0.0,0.0,1.0,POSITIVE
surprise,familiar,0.345817945703535,0.0,0.5,1.0,POSITIVE
surprise,randomly,1.0,0.0,0.5,1.0,NEGATIVE
surprise,did,0.345520592147969,0.0,0.0,1.0,NEGATIVE
surprise,noises,0.345817945703535,0.0,0.0,1.0,NEGATIVE
surprise,chills,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,among,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,nbc,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,lulu,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,remover,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,andre,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,gots,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,movie,0.34817365939599393,0.0,0.0,1.0,POSITIVE
surprise,rack,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,affront,1.0,0.0,0.0,1.0,NEGATIVE
surprise,above,0.19651415793825303,0.0,0.1,1.0,POSITIVE
surprise,popped,0.19612161622565602,0.0,0.0,1.0,NEGATIVE
surprise,ba,0.195584703461081,0.0,0.0,1.0,POSITIVE
surprise,buck,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,hoovering,0.345817945703535,0.0,0.0,1.0,NEGATIVE
surprise,suddenly,0.19709813545634802,0.0,0.5,1.0,NEGATIVE
surprise,awkwardly,0.345817945703535,-0.3182,1.0,1.0,NEGATIVE
surprise,grilled,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,tales,0.345817945703535,0.0,0.0,1.0,POSITIVE
surprise,ants,0.345817945703535,0.0,0.0,1.0,NEGATIVE
surprise,shows,0.19722808920481,0.0,0.0,1.0,POSITIVE
surprise,heh,0.345817945703535,-0.1531,0.0,1.0,NEGATIVE
surprise,advertising,0.34817365939599393,0.0,0.0,1.0,NEGATIVE
surprise,tank,0.188364455487593,0.0,0.0,0.0,POSITIVE
surprise,alright,0.18759394048864003,0.25,0.0,1.0,NEGATIVE
surprise,ray,0.18759394048864003,0.0,0.0,1.0,POSITIVE
surprise,bella,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,thingy,0.350272296052915,0.0,0.0,1.0,NEGATIVE
surprise,description,0.350272296052915,0.0,0.0,1.0,NEGATIVE
surprise,lacking,0.350272296052915,0.0,0.0,0.0,NEGATIVE
surprise,quote,1.0,0.0,0.0,1.0,NEGATIVE
surprise,anniversary,0.18857002646169602,0.0,0.0,1.0,POSITIVE
surprise,paris,0.18992964597773498,0.0,0.0,1.0,POSITIVE
surprise,billion,0.189108964766306,0.0,0.0,1.0,POSITIVE
surprise,comfy,0.350272296052915,0.0,0.0,2.0,POSITIVE
surprise,attraction,0.350272296052915,0.4588,0.0,1.0,POSITIVE
surprise,economic,0.350272296052915,0.0,0.2,1.0,POSITIVE
surprise,k,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,phoned,0.350272296052915,0.0,0.0,1.0,NEGATIVE
surprise,tonight,0.189031576766051,0.0,0.0,1.0,POSITIVE
surprise,student,0.18740190976313398,0.0,0.0,1.0,POSITIVE
surprise,screen,0.352082251298154,0.0,0.0,1.0,POSITIVE
surprise,daniel,0.35215376415262,0.0,0.0,1.0,POSITIVE
surprise,crystal,0.185969244761638,0.0,0.0,1.0,POSITIVE
surprise,sunset,0.35215376415262,0.0,0.0,1.0,POSITIVE
surprise,twitch,0.185969244761638,0.0,0.0,1.0,NEGATIVE
surprise,sausage,0.185969244761638,0.0,0.0,1.0,NEGATIVE
surprise,mentioning,0.185969244761638,0.0,0.0,1.0,POSITIVE
surprise,footie,0.185969244761638,0.0,0.0,1.0,POSITIVE
surprise,was,0.35175962594135807,0.0,0.0,1.0,POSITIVE
surprise,picked,0.18684375290657104,0.0,0.0,1.0,POSITIVE
surprise,quizzes,0.185969244761638,0.0,0.0,1.0,POSITIVE
surprise,curtis,0.185969244761638,0.0,0.0,1.0,POSITIVE
surprise,dipped,0.350272296052915,0.0,0.0,1.0,NEGATIVE
surprise,dismay,1.0,-0.4215,0.0,0.0,NEGATIVE
surprise,photographer,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,field,0.18699121725733198,0.0,0.0,1.0,POSITIVE
surprise,donuts,0.18992964597773498,0.0,0.0,1.0,POSITIVE
surprise,took,0.19187008990326698,0.0,0.0,1.0,NEGATIVE
surprise,aghast,1.0,-0.4404,0.9,0.0,NEGATIVE
surprise,shown,0.349252408152169,0.0,0.0,1.0,POSITIVE
surprise,win,0.191851614664705,0.5859,0.4,2.0,POSITIVE
surprise,giants,0.349252408152169,0.0,0.0,1.0,POSITIVE
surprise,mailed,0.350272296052915,0.0,0.0,1.0,NEGATIVE
surprise,iphone,0.349072535861011,0.0,0.0,1.0,POSITIVE
surprise,snore,0.19248392578283202,0.0,0.0,0.0,NEGATIVE
surprise,hollister,0.19426804757633398,0.0,0.0,1.0,POSITIVE
surprise,hard,0.19329059164066698,-0.1027,0.5416666666666666,1.0,NEGATIVE
surprise,whoop,0.19248392578283202,0.0,0.0,1.0,POSITIVE
surprise,identity,0.34817365939599393,0.0,0.0,1.0,POSITIVE
surprise,maths,0.34837440214483595,0.0,0.0,1.0,POSITIVE
surprise,stove,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,mins,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,micro,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,lance,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,vow,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,can,0.18992964597773498,0.0,0.0,1.0,POSITIVE
surprise,virginity,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,lighting,0.18992964597773498,0.0,0.0,1.0,POSITIVE
surprise,th,0.19020653923715397,0.0,0.0,1.0,POSITIVE
surprise,megan,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,sneaky,0.350272296052915,-0.2263,0.0,1.0,POSITIVE
surprise,spotify,0.350272296052915,0.0,0.0,1.0,POSITIVE
surprise,jeez,0.19052506129749897,0.0,0.0,1.0,POSITIVE
surprise,chief,0.19052506129749897,0.0,0.0,1.0,POSITIVE
surprise,helpme,0.19052506129749897,0.0,0.0,1.0,POSITIVE
surprise,unanticipated,1.0,0.0,0.0,0.0,NEGATIVE
surprise,great,0.190475249337637,0.6249,0.75,2.0,POSITIVE
surprise,glory,0.33901189123453496,0.5423,0.0,1.0,POSITIVE
surprise,bah,0.340119924588897,0.0,0.0,1.0,NEGATIVE
surprise,spears,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,bowl,0.202336222225844,0.0,0.0,1.0,POSITIVE
surprise,looks,0.202227426055362,0.0,0.0,1.0,POSITIVE
surprise,fluff,0.340119924588897,0.0,0.3,1.0,NEGATIVE
surprise,tie,0.20214210400723898,0.0,0.0,1.0,POSITIVE
surprise,alex,0.201905837024451,0.0,0.0,1.0,POSITIVE
surprise,honeymoon,1.0,0.0,0.0,1.0,POSITIVE
surprise,volleyball,0.202336222225844,0.0,0.0,1.0,POSITIVE
surprise,pepper,0.338437838405912,0.0,0.0,1.0,POSITIVE
surprise,tests,0.203649263297811,0.0,0.0,1.0,POSITIVE
surprise,worked,0.20263629724685003,0.0,0.0,2.0,POSITIVE
surprise,caps,0.338437838405912,0.0,0.0,1.0,POSITIVE
surprise,improvisation,1.0,0.0,0.0,1.0,POSITIVE
surprise,color,0.202498546712849,0.0,0.0,1.0,POSITIVE
surprise,improvise,1.0,0.0,0.0,1.0,POSITIVE
surprise,heaven,0.33878391904615507,0.5106,0.0,2.0,POSITIVE
surprise,mic,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,competing,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,somthing,0.340119924588897,0.0,0.0,1.0,NEGATIVE
surprise,cousin,0.20080344132239103,0.0,0.0,1.0,POSITIVE
surprise,canvas,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,raving,1.0,0.0,0.0,1.0,NEGATIVE
surprise,king,0.20137287320007802,0.0,0.0,1.0,POSITIVE
surprise,scotland,0.20123671689242703,0.0,0.0,1.0,POSITIVE
surprise,chow,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,flaming,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,bama,0.20123671689242703,0.0,0.0,1.0,NEGATIVE
surprise,clarify,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,destination,1.0,0.0,0.0,1.0,POSITIVE
surprise,nova,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,bicycle,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,congrats,0.20105573779501895,0.5267,0.0,1.0,POSITIVE
surprise,green,0.200922794428697,0.0,0.3,1.0,POSITIVE
surprise,cheering,0.204318383429835,0.5106,0.0,2.0,POSITIVE
surprise,nicer,0.204318383429835,0.4404,0.0,2.0,POSITIVE
surprise,jess,0.335346645836239,0.0,0.0,1.0,POSITIVE
surprise,resume,0.204318383429835,0.0,0.0,1.0,NEGATIVE
surprise,owl,0.335346645836239,0.0,0.0,1.0,NEGATIVE
surprise,yummy,0.335346645836239,0.5267,0.0,2.0,POSITIVE
surprise,chapter,0.335346645836239,0.0,0.0,1.0,POSITIVE
surprise,ocean,0.33620908659689797,0.0,0.0,1.0,POSITIVE
surprise,smiled,0.204318383429835,0.5423,0.2,1.0,POSITIVE
surprise,keyboard,0.206378116392846,0.0,0.0,1.0,POSITIVE
surprise,greeting,0.332572718953514,0.3818,0.0,1.0,POSITIVE
surprise,adam,0.333647410083279,0.0,0.0,1.0,POSITIVE
surprise,discover,0.334271954706474,0.0,0.0,1.0,POSITIVE
surprise,uncle,0.20582101331437,0.0,0.0,1.0,POSITIVE
surprise,shirt,0.20463230589356501,0.0,0.0,1.0,POSITIVE
surprise,fun,0.3350393644468,0.5106,0.2,2.0,POSITIVE
surprise,counted,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,isaac,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,bane,0.204318383429835,0.0,0.0,1.0,NEGATIVE
surprise,getout,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,ut,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,hahaa,0.337849776054358,0.0,0.0,1.0,NEGATIVE
surprise,production,0.337849776054358,0.0,0.0,1.0,POSITIVE
surprise,net,0.338437838405912,0.0,0.0,1.0,POSITIVE
surprise,volume,0.337368891217007,0.0,0.0,1.0,POSITIVE
surprise,advance,1.0,0.0,0.0,1.0,POSITIVE
surprise,reappear,1.0,0.0,0.0,1.0,POSITIVE
surprise,lana,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,roomie,0.336629519649128,0.0,0.0,1.0,POSITIVE
surprise,rum,0.336629519649128,0.0,0.0,1.0,NEGATIVE
surprise,newton,0.336629519649128,0.0,0.0,1.0,POSITIVE
surprise,wii,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,deeper,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,lt,0.336629519649128,0.0,0.0,1.0,POSITIVE
surprise,reid,0.204318383429835,0.0,0.0,1.0,POSITIVE
surprise,fab,0.204318383429835,0.4588,0.0,2.0,POSITIVE
surprise,sounds,0.20022839817830998,0.0,0.0,1.0,POSITIVE
surprise,kors,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,rarity,1.0,0.0,0.0,2.0,POSITIVE
surprise,physio,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,windshield,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,intro,0.34315482828405103,0.0,0.0,1.0,POSITIVE
surprise,lmao,0.34315482828405103,0.5994,1.0,0.0,NEGATIVE
surprise,glen,0.19739794058526103,0.0,0.0,1.0,NEGATIVE
surprise,indians,0.19739794058526103,0.0,0.0,1.0,NEGATIVE
surprise,sara,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,chapters,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,fuckk,0.340119924588897,0.0,0.0,1.0,NEGATIVE
surprise,secret,0.340413222728556,0.0,0.7,1.0,POSITIVE
surprise,teddy,0.342188177652956,0.0,0.0,1.0,POSITIVE
surprise,emma,0.342188177652956,0.0,0.0,1.0,POSITIVE
surprise,gen,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,lakers,0.34315482828405103,0.0,0.0,1.0,POSITIVE
surprise,angels,0.344528454873663,0.0,0.0,1.0,POSITIVE
surprise,sour,0.19739794058526103,0.0,0.09999999999999999,0.0,NEGATIVE
surprise,meets,0.34479283028828894,0.0,0.0,1.0,POSITIVE
surprise,blueberry,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,read,0.34513665751849504,0.0,0.0,1.0,POSITIVE
surprise,sauna,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,shawn,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,riotous,1.0,0.0,0.0,1.0,POSITIVE
surprise,superb,0.19739794058526103,0.6249,1.0,2.0,POSITIVE
surprise,harper,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,psychology,0.344528454873663,0.0,0.0,1.0,POSITIVE
surprise,rapt,1.0,0.0,0.0,1.0,POSITIVE
surprise,th,0.34315482828405103,0.0,0.0,1.0,POSITIVE
surprise,okay,0.19739794058526103,0.2263,0.5,1.0,NEGATIVE
surprise,quotes,0.19739794058526103,0.0,0.0,1.0,POSITIVE
surprise,loool,0.344080325804994,0.0,0.0,1.0,POSITIVE
surprise,rapid,1.0,0.0,0.0,1.0,POSITIVE
surprise,comic,0.34315482828405103,0.0,0.5,1.0,POSITIVE
surprise,clarity,0.340119924588897,0.4019,0.0,2.0,POSITIVE
surprise,races,0.20005398464337698,0.0,0.0,1.0,POSITIVE
surprise,rate,0.199601393551696,0.0,0.0,1.0,NEGATIVE
surprise,difficult,0.19949909699388602,-0.3612,1.0,0.0,NEGATIVE
surprise,def,0.199280589399878,0.0,0.0,1.0,POSITIVE
surprise,kev,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,messy,0.340119924588897,-0.3612,0.4,0.0,NEGATIVE
surprise,tonights,0.20005398464337698,0.0,0.0,1.0,POSITIVE
surprise,writers,0.20005398464337698,0.0,0.0,1.0,POSITIVE
surprise,uhhh,0.20005398464337698,0.0,0.0,1.0,NEGATIVE
surprise,barcelona,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,designing,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,rave,1.0,0.0,0.0,1.0,POSITIVE
surprise,vacuuming,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,quiet,0.19911402452247304,0.0,0.3333333333333333,1.0,POSITIVE
surprise,blackhawks,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,barney,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,letterman,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,realised,0.19840279747772,0.0,0.0,1.0,POSITIVE
surprise,special,0.340119924588897,0.4019,0.5714285714285714,2.0,POSITIVE
surprise,flo,0.340119924588897,0.0,0.0,1.0,NEGATIVE
surprise,glee,0.198164517855457,0.6369,0.0,1.0,POSITIVE
surprise,alive,0.198164517855457,0.3818,0.4,2.0,POSITIVE
surprise,agent,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,hey,0.198127449241448,0.0,0.0,1.0,POSITIVE
surprise,butter,0.197897815626912,0.0,0.0,1.0,POSITIVE
surprise,pack,0.19858770872085002,0.0,0.0,1.0,POSITIVE
surprise,western,0.19904132632899102,0.0,0.0,1.0,POSITIVE
surprise,becca,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,austin,0.19904132632899102,0.0,0.0,1.0,POSITIVE
surprise,sweden,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,getaway,0.340119924588897,0.0,0.0,1.0,POSITIVE
surprise,rn,0.19904132632899102,0.0,0.0,1.0,POSITIVE
surprise,saint,0.22156018986434103,0.0,0.0,1.0,POSITIVE
surprise,sacked,0.24092812904239602,0.0,0.0,1.0,NEGATIVE
surprise,del,0.281279424565963,0.0,0.0,2.0,POSITIVE
surprise,litre,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,definite,0.281279424565963,0.2732,0.5,1.0,POSITIVE
surprise,flesh,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,asif,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,facebook,0.240117062445417,0.0,0.0,1.0,NEGATIVE
surprise,seal,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,pedicure,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,alter,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,scientific,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,silver,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,google,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,notsurprised,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,vanessa,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,chalk,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,yard,0.24092812904239602,0.0,0.0,1.0,POSITIVE
surprise,heartbeat,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,fifth,0.242058711412682,0.0,0.0,1.0,POSITIVE
surprise,portfolio,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,nicely,0.281279424565963,0.4404,1.0,2.0,POSITIVE
surprise,splits,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,surfing,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,suit,0.242058711412682,0.0,0.0,1.0,POSITIVE
surprise,mock,0.241457930379292,-0.4215,0.0,1.0,NEGATIVE
surprise,brave,0.281279424565963,0.5267,1.0,2.0,POSITIVE
surprise,noel,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,patterns,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,russian,0.238719810147167,0.0,0.0,1.0,POSITIVE
surprise,today,0.238378816416353,0.0,0.0,1.0,POSITIVE
surprise,rocky,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,note,0.238377403021754,0.0,0.0,1.0,POSITIVE
surprise,itd,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,large,0.238219935105516,0.0,0.42857142857142855,1.0,NEGATIVE
surprise,cory,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,realization,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,diner,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,fourth,0.238219935105516,0.0,0.0,1.0,POSITIVE
surprise,stereo,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,sorts,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,flags,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,awakening,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,uber,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,claus,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,prevents,0.281279424565963,0.0772,0.0,0.0,NEGATIVE
surprise,should,0.240044959069747,0.0,0.0,1.0,POSITIVE
surprise,disney,0.24003646603191398,0.0,0.0,2.0,POSITIVE
surprise,goodday,0.24003646603191398,0.0,0.0,1.0,POSITIVE
surprise,omgg,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,ironically,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,menu,0.23931522546693101,0.0,0.0,1.0,POSITIVE
surprise,analysis,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,hysterical,0.281279424565963,-0.0258,1.0,0.0,POSITIVE
surprise,disturb,0.281279424565963,-0.4019,0.0,1.0,NEGATIVE
surprise,homecoming,0.242058711412682,0.0,0.0,1.0,POSITIVE
surprise,fuzzy,0.242058711412682,0.0,0.0,2.0,NEGATIVE
surprise,bachelor,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,achieving,0.281279424565963,0.0,0.0,2.0,POSITIVE
surprise,forehead,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,hindi,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,brittany,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,carrot,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,h amp,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,auburn,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,kent,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,sweetheart,0.281279424565963,0.6486,0.0,1.0,POSITIVE
surprise,easiest,0.243539096583116,0.4215,0.0,2.0,POSITIVE
surprise,exam,0.24524703892827202,0.0,0.0,1.0,POSITIVE
surprise,rugby,0.278843369768082,0.0,0.0,1.0,POSITIVE
surprise,trump,1.0,0.0,0.0,1.0,NEGATIVE
surprise,although,0.24517441992384698,0.0,0.0,1.0,POSITIVE
surprise,probs,0.278843369768082,0.0,0.0,1.0,POSITIVE
surprise,ton,0.279009276031424,0.0,0.0,1.0,NEGATIVE
surprise,sit,0.279791170862971,0.0,0.0,1.0,NEGATIVE
surprise,jumps,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,trick,1.0,-0.0516,0.0,1.0,POSITIVE
surprise,puppies,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,downtown,0.244809744784572,0.0,0.0,1.0,POSITIVE
surprise,dayum,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,buffalo,0.24446545144324697,0.0,0.0,1.0,NEGATIVE
surprise,specialist,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,pleasestop,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,locking,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,cheerleading,0.281279424565963,0.296,0.0,1.0,POSITIVE
surprise,darling,0.243539096583116,0.5859,0.0,2.0,POSITIVE
surprise,edit,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,nowplaying,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,greeted,0.281279424565963,0.2732,0.0,1.0,POSITIVE
surprise,plot,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,nicole,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,toast,0.24299723799494602,0.0,0.0,1.0,POSITIVE
surprise,conversation,0.242058711412682,0.0,0.0,1.0,POSITIVE
surprise,engineering,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,r amp,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,spoiler,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,snores,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,fetch,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,gpa,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,nz,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,aid,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,sky,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,dim,0.281279424565963,0.0,0.5,0.0,NEGATIVE
surprise,demi,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,steroids,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,profs,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,classmates,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,bonfire,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,rays,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,sean,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,mariah,0.243539096583116,0.0,0.0,1.0,POSITIVE
surprise,drift,0.281279424565963,0.0,0.0,1.0,NEGATIVE
surprise,overhead,0.281279424565963,0.0,0.0,1.0,POSITIVE
surprise,spoiled,0.281279424565963,0.0,0.0,0.0,NEGATIVE
surprise,definitely,0.278262003541113,0.4019,0.5,2.0,POSITIVE
surprise,blogging,0.281279424565963,0.0,0.0,1.0,POSITIVE
