,category,word,score,Compound,Subjectivity,Stanza,Flair,Valence,Arousal,Dominance,quadrant
4285,friendly,precede,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4286,friendly,advancement,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4287,friendly,artisan,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4288,friendly,advantageous,1.0,0.3612,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4289,friendly,surveying,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4290,friendly,ornamented,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4291,friendly,rebate,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4292,friendly,sculpture,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4293,friendly,scribe,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4294,friendly,scrumptious,1.0,0.4767,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4295,friendly,unselfish,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4296,friendly,preeminent,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4297,friendly,undivided,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4298,friendly,sentimentality,1.0,0.296,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4299,friendly,sentimental,1.0,0.3182,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4300,friendly,aroma,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4301,friendly,bulletproof,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4302,friendly,bulldog,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4303,friendly,serum,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4304,friendly,aristocratic,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4305,friendly,affable,1.0,0.0,1.0,1.0,POSITIVE,0.959,0.51,0.855,--
4306,friendly,brocade,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4307,friendly,adventurous,1.0,0.34,0.9,2.0,POSITIVE,0.959,0.51,0.855,--
4308,friendly,openness,1.0,0.34,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4309,friendly,brightness,1.0,0.3818,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4310,friendly,sensibly,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4311,friendly,offshoot,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4312,friendly,sensibility,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4313,friendly,superhuman,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4314,friendly,royalty,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4315,friendly,rosy,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4316,friendly,bloodless,1.0,0.0,0.0,0.0,NEGATIVE,0.959,0.51,0.855,--
4317,friendly,unequivocally,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4318,friendly,rubric,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4319,friendly,padding,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4320,friendly,reclamation,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4321,friendly,stallion,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4322,friendly,superiority,1.0,0.34,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4323,friendly,transcendental,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4324,friendly,riveting,1.0,0.0,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4325,friendly,stalwart,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4326,friendly,paprika,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4327,friendly,sultry,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4328,friendly,blameless,1.0,0.1779,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4329,friendly,panacea,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4330,friendly,astronaut,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4331,friendly,panache,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4332,friendly,popularized,1.0,0.4404,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4333,friendly,unpretentious,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4334,friendly,robust,1.0,0.34,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4335,friendly,astute,1.0,0.0,0.9,1.0,POSITIVE,0.959,0.51,0.855,--
4336,friendly,adequacy,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4337,friendly,panier,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4338,friendly,adept,1.0,0.0,0.9,1.0,POSITIVE,0.959,0.51,0.855,--
4339,friendly,assent,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4340,friendly,satisfactorily,1.0,0.3818,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4341,friendly,admirer,1.0,0.4215,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4342,friendly,sanguine,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4343,friendly,bookish,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4344,friendly,satin,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4345,friendly,supremely,1.0,0.5719,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4346,friendly,outward,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4347,friendly,bookshop,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4348,friendly,tiling,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4349,friendly,staunch,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4350,friendly,potency,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4351,friendly,savvy,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4352,friendly,savory,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4353,friendly,potable,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4354,friendly,recast,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4355,friendly,surpassing,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4356,friendly,surmise,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4357,friendly,boldness,1.0,0.3612,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4358,friendly,adjunct,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4359,friendly,assets,1.0,0.1779,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4360,friendly,bonne,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4361,friendly,salient,1.0,0.2732,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4362,friendly,recherche,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4363,friendly,extensive,1.0,0.0,0.3333333333333333,1.0,POSITIVE,0.959,0.51,0.855,--
4364,friendly,vigor,1.0,0.2732,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4365,friendly,finesse,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4366,friendly,fireball,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4367,friendly,graceful,1.0,0.4588,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4368,friendly,exquisitely,1.0,0.0,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4369,friendly,efficiency,1.0,0.3612,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4370,friendly,consonant,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4371,friendly,grandeur,1.0,0.5267,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4372,friendly,lifeblood,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4373,friendly,wis,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4374,friendly,lithe,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4375,friendly,incisive,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4376,friendly,easement,1.0,0.3818,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4377,friendly,delectable,1.0,0.5994,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4378,friendly,contour,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4379,friendly,lemma,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4380,friendly,leisurely,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4381,friendly,infallible,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4382,friendly,deliberate,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4383,friendly,leeway,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4384,friendly,eloquent,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4385,friendly,glittering,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4386,friendly,leverage,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4387,friendly,consummate,1.0,0.0,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4388,friendly,fireproof,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4389,friendly,construct,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4390,friendly,lenient,1.0,0.2732,0.9,1.0,NEGATIVE,0.959,0.51,0.855,--
4391,friendly,inexpensive,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4392,friendly,ineffable,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4393,friendly,vindicated,1.0,0.4215,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4394,friendly,desirable,1.0,0.3182,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4395,friendly,didactic,1.0,0.0,0.8,1.0,NEGATIVE,0.959,0.51,0.855,--
4396,friendly,imaginative,1.0,0.0,0.7,2.0,POSITIVE,0.959,0.51,0.855,--
4397,friendly,composer,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4398,friendly,verve,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4399,friendly,illustrious,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4400,friendly,immortal,1.0,0.25,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4401,friendly,windfall,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4402,friendly,gymnast,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4403,friendly,hale,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4404,friendly,complacency,1.0,0.0,0.0,0.0,POSITIVE,0.959,0.51,0.855,--
4405,friendly,downy,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4406,friendly,compelling,1.0,0.2263,0.6,2.0,POSITIVE,0.959,0.51,0.855,--
4407,friendly,magnetism,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4408,friendly,luxuriant,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4409,friendly,lustrous,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4410,friendly,dexterity,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4411,friendly,improving,1.0,0.4215,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4412,friendly,conductivity,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4413,friendly,detect,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4414,friendly,detection,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4415,friendly,desiring,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4416,friendly,desirous,1.0,0.3182,0.0,2.0,NEGATIVE,0.959,0.51,0.855,--
4417,friendly,grist,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4418,friendly,inalienable,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4419,friendly,conformance,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4420,friendly,lordship,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4421,friendly,condone,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4422,friendly,impervious,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4423,friendly,forbearance,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4424,friendly,cushion,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4425,friendly,foregoing,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4426,friendly,frugal,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4427,friendly,intrepid,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4428,friendly,environ,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4429,friendly,fruitful,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4430,friendly,keystone,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4431,friendly,enrich,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4432,friendly,excitable,1.0,0.3612,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4433,friendly,interlude,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4434,friendly,fusion,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4435,friendly,interlocutory,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4436,friendly,intercourse,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4437,friendly,enterprising,1.0,0.5106,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4438,friendly,keepsake,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4439,friendly,fortify,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4440,friendly,forte,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4441,friendly,forthcoming,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4442,friendly,irreducible,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4443,friendly,fragrant,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4444,friendly,esprit,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4445,friendly,forge,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4446,friendly,inventive,1.0,0.0,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4447,friendly,invariably,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4448,friendly,intuitive,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4449,friendly,forerunner,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4450,friendly,foreman,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4451,friendly,equilibrium,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4452,friendly,culmination,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4453,friendly,invigorate,1.0,0.4404,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4454,friendly,cultivation,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4455,friendly,inventor,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4456,friendly,innovate,1.0,0.4939,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4457,friendly,inquirer,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4458,friendly,empower,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4459,friendly,declaratory,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4460,friendly,geranium,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4461,friendly,innocuous,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4462,friendly,gentleness,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4463,friendly,innocently,1.0,0.34,0.7,1.0,POSITIVE,0.959,0.51,0.855,--
4464,friendly,coolness,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4465,friendly,emulate,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4466,friendly,inquisitive,1.0,0.1779,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4467,friendly,ingenious,1.0,0.0,1.0,2.0,POSITIVE,0.959,0.51,0.855,--
4468,friendly,eminently,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4469,friendly,laurel,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4470,friendly,fixture,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4471,friendly,eminent,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4472,friendly,gigantic,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4473,friendly,lavish,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4474,friendly,daring,1.0,0.3612,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4475,friendly,floral,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4476,friendly,exhortation,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4477,friendly,energetic,1.0,0.4404,0.5,2.0,POSITIVE,0.959,0.51,0.855,--
4478,friendly,exhort,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4479,friendly,flowery,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4480,friendly,gallantry,1.0,0.5574,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4481,friendly,gallant,1.0,0.4019,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4482,friendly,exemption,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4483,friendly,knack,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4484,friendly,corporeal,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4485,friendly,corrective,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4486,friendly,inspector,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4487,friendly,endowed,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4488,friendly,garnet,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4489,friendly,dashing,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4490,friendly,endurance,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4491,friendly,flexibility,1.0,0.34,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4492,friendly,manhood,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4493,friendly,humorist,1.0,0.296,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4494,friendly,discretionary,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4495,friendly,cleverness,1.0,0.5106,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4496,friendly,distillation,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4497,friendly,manifested,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4498,friendly,coalition,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4499,friendly,dogged,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4500,friendly,veritable,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4501,friendly,veneration,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4502,friendly,doer,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4503,friendly,famously,1.0,0.0,1.0,1.0,POSITIVE,0.959,0.51,0.855,--
4504,friendly,cleansing,1.0,0.0,0.0,0.0,POSITIVE,0.959,0.51,0.855,--
4505,friendly,disseminate,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4506,friendly,heroics,1.0,0.5267,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4507,friendly,mending,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4508,friendly,verdant,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4509,friendly,favoritism,1.0,0.1779,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4510,friendly,colossal,1.0,0.0,0.8,1.0,POSITIVE,0.959,0.51,0.855,--
4511,friendly,velvety,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4512,friendly,clothe,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4513,friendly,marketable,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4514,friendly,housekeeping,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4515,friendly,masculine,1.0,0.0,0.3,1.0,POSITIVE,0.959,0.51,0.855,--
4516,friendly,fearless,1.0,0.4404,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4517,friendly,divinity,1.0,0.5719,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4518,friendly,manna,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4519,friendly,humbly,1.0,0.0,0.4,1.0,POSITIVE,0.959,0.51,0.855,--
4520,friendly,manufacturer,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4521,friendly,diversified,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4522,friendly,hygienic,1.0,0.0,0.0,1.0,NEGATIVE,0.959,0.51,0.855,--
4523,friendly,meadow,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4524,friendly,microscopy,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4525,friendly,commutation,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4526,friendly,mettle,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4527,friendly,metropolitan,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4528,friendly,communicative,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4529,friendly,disinfection,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4530,friendly,maiden,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4531,friendly,fashionable,1.0,0.0,0.0,2.0,POSITIVE,0.959,0.51,0.855,--
4532,friendly,mayor,1.0,0.0,0.0,1.0,POSITIVE,0.959,0.51,0.855,--
4533,unfriendly,waaaay,0.0436210538302285,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4534,unfriendly,pooh,0.0436210538302285,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4535,unfriendly,handled,0.0799886980011035,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4536,unfriendly,shortest,0.0861806682490245,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4537,unfriendly,lawyers,0.0861806682490245,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4538,unfriendly,same,0.0694467338416868,0.0,0.125,1.0,POSITIVE,0.167,0.865,0.657,--
4539,unfriendly,uc,0.0799886980011035,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4540,unfriendly,back,0.0036665419675759297,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4541,unfriendly,fl,0.00279905930997343,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4542,unfriendly,alway,0.00279905930997343,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4543,unfriendly,mindset,0.0436210538302285,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4544,unfriendly,swore,0.0436210538302285,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4545,unfriendly,somewhere,0.0251967865041701,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4546,unfriendly,tickly,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4547,unfriendly,lois,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4548,unfriendly,hsbc,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4549,unfriendly,bierce,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4550,unfriendly,cunting,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4551,unfriendly,theworld,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4552,unfriendly,heatathletics,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4553,unfriendly,mannibalector,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4554,unfriendly,shitberry,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4555,unfriendly,satnav,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4556,unfriendly,wecanttextif,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4557,unfriendly,mts,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4558,unfriendly,dents,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4559,unfriendly,pistoff,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4560,unfriendly,times lt,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4561,unfriendly,imangry,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4562,unfriendly,backgroundcheck,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4563,unfriendly,blackwidow,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
4564,unfriendly,wegetit,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4565,unfriendly,glimpsed,1.42991541495012,0.0,0.0,1.0,POSITIVE,0.167,0.865,0.657,--
4566,unfriendly,tamping,1.42991541495012,0.0,0.0,1.0,NEGATIVE,0.167,0.865,0.657,--
